%"phi","phi_dot","elevations","pressure","dphi_dn","fluid_vel_x","fluid_vel_y","fluid_vel_z","nodes_vel_x","nodes_vel_y","nodes_vel_z","break_wave_press","comp_1","comp_2","comp_3","comp_4","iges_normals_x","iges_normals_y","iges_normals_z","Points:0","Points:1","Points:2"
0.007753696,-0.004005922,-0.0005071363,2.138256,0.01842798,2.100612,-0.007940288,0.0184813,0,0,-0.0009358593,0,2254.864,-2261.891,5.09988,4.078355,0,0,0,0.7582956,1.98484,-0.0005071363
0.006647933,-0.003197821,0.002296963,-3.165179,0.009766489,2.089635,0.001496967,0.009730021,0,0,-0.001418167,0,2254.864,-2238.105,-23.09879,3.158013,0,0,0,1.138142,1.98484,0.002296963
0.003638564,-0.001540672,0.00150961,-1.462876,-0.01766205,2.091685,0.01015791,-0.01761968,0,0,-0.001590401,0,2254.864,-2242.616,-15.18098,1.844009,0,0,0,1.517949,1.98484,0.00150961
0.003645872,-0.01169488,0.006081281,0.2186947,0.01291441,2.074285,0.009030202,0.01316553,0,0,0.001820355,0,2254.864,-2205.316,-61.15477,11.97384,0,0,0,7.170218,1.98484,0.006081281
-0.002212406,-0.01156767,0.006728891,-1.350303,0.003938483,2.071861,0.02049826,0.003674536,0,0,0.003034598,0,2254.864,-2200.158,-67.66729,11.71893,0,0,0,7.413685,1.98484,0.006728891
-0.006605165,-0.0108347,0.00620838,-0.3609132,-0.006999459,2.073372,0.02894677,-0.007740735,0,0,0.002943581,0,2254.864,-2203.967,-62.4329,11.26856,0,0,0,7.599635,1.98484,0.00620838
-0.008246343,-0.01062768,0.005992667,0.1365726,-0.01196836,2.073969,0.03203292,-0.01269656,0,0,0.002908038,0,2254.864,-2205.468,-60.26364,11.15763,0,0,0,7.65715,1.98484,0.005992667
-0.01221353,-0.01084352,0.002327956,-6.079217,-0.04049341,2.093555,0.03023443,-0.03974218,0,0,0.002367648,0,2254.864,-2247.865,-23.41046,11.40414,0,0,0,7.900619,1.98484,0.002327956
-0.009485607,-0.01232149,-0.004422343,2.22368,-0.06327501,2.121493,0.002915733,-0.06456176,0,0,-9.052565e-05,0,2254.864,-2309.213,44.47211,12.84404,0,0,0,8.144081,1.98484,-0.004422343
0.02792848,0.004306075,0.007586113,1.620174,0.09244828,2.056618,0.01158008,0.08993804,0,0,-0.0007100738,0,2254.864,-2172.101,-76.28771,-4.748346,0,0,0,3.030924,1.98484,0.007586113
0.01687596,0.004363524,0.01359418,-1.801976,0.04473297,2.030484,0.04315057,0.04190692,0,0,-0.0008445815,0,2254.864,-2114.739,-136.7062,-4.765374,0,0,0,3.23115,1.98484,0.01359418
-0.007516684,0.006427546,-0.00206046,-4.51287,-0.1071084,2.102803,-0.01575741,-0.1085377,0,0,0.0008368761,0,2254.864,-2272.744,20.72046,-6.183772,0,0,0,3.761436,1.98484,-0.00206046
0.0004137515,0.0049208,-0.01087918,2.430385,-0.04914691,2.142545,-0.06050981,-0.0517058,0,0,-0.0001948589,0,2254.864,-2356.064,109.4036,-5.348631,0,0,0,4.004929,1.98484,-0.01087918
-0.003460598,0.003600271,0.01049391,-10.13844,-0.09023682,2.048331,0.04181352,-0.08722946,0,0,-0.001222083,0,2254.864,-2154.925,-105.5292,-4.781244,0,0,0,3.517938,1.98484,0.01049391
0.02090491,0.0005369018,-0.0008738058,6.666384,0.1087023,2.094903,0.03171707,0.1087377,0,0,0.002391527,0,2254.864,-2256.135,8.787193,-0.394017,0,0,0,4.491912,1.98484,-0.0008738058
0.01666302,0.005726686,0.004370536,-6.815957,0.01614702,2.075724,0.05002235,0.01587141,0,0,0.01042895,0,2254.864,-2209.678,-43.95112,-6.189067,0,0,0,4.735403,1.98484,0.004370536
0.01417259,-0.006282754,-0.01153871,17.85765,0.07992774,2.144147,-0.04392303,0.08284941,0,0,0.02218361,0,2254.864,-2360.564,116.036,5.728515,0,0,0,4.248429,1.98484,-0.01153871
0.01902551,-0.003451212,-0.005844727,14.13574,0.1105861,2.117016,-0.00132947,0.112311,0,0,0.01463768,0,2254.864,-2303.535,58.77593,3.213066,0,0,0,4.382482,1.98484,-0.005844727
