%"phi","phi_dot","elevations","pressure","dphi_dn","fluid_vel_x","fluid_vel_y","fluid_vel_z","nodes_vel_x","nodes_vel_y","nodes_vel_z","break_wave_press","comp_1","comp_2","comp_3","comp_4","iges_normals_x","iges_normals_y","iges_normals_z","Points:0","Points:1","Points:2"
-0.003302183,0.00113223,2.308889e-16,114618.2,0,2.097461,-6.530755e-08,-8.778484e-07,0,0,0,0,2254.864,-2254.884,114619.4,-1.160649,0,0,0,-26.31194,1.48148,-11.39785
0.001558574,0.002022305,0.0002026544,-2.503241,-0.0006485855,2.096704,7.310306e-05,-0.0006485397,0,0,-0.0001669508,0,2254.864,-2253.255,-2.03794,-2.088184,0,0,0,22.51279,1.48148,0.0002026544
0.003803954,0.004017948,-0.0003244774,-1.955607,0.002381977,2.097958,-0.0007384333,0.002381117,0,0,0.002161577,0,2254.864,-2255.957,3.26302,-3.917224,0,0,0,18.61816,1.48148,-0.0003244774
-0.001261891,0.0002989582,-0.0008136692,5.169829,-0.001254914,2.098706,0.0005868519,-0.001253497,0,0,-0.004491879,0,2254.864,-2257.562,8.182446,0.3432535,0,0,0,14.72221,1.48148,-0.0008136692
-0.003358492,0.0003934785,-1.371182e-05,-0.02903406,1.595436e-05,2.097342,-6.00777e-06,1.595367e-05,0,0,-1.976988e-05,0,2254.864,-2254.627,0.1378892,-0.4038933,0,0,0,-14.48968,1.48148,-1.371182e-05
-0.003885571,0.0006807365,-3.918954e-05,0.001814285,-0.0001587589,2.09731,3.863045e-05,-0.0001587562,0,0,-0.0001085021,0,2254.864,-2254.558,0.3940991,-0.6997571,0,0,0,-10.54903,1.48148,-3.918954e-05
-0.003133925,0.0007524926,-8.052171e-05,0.0340262,6.475354e-05,2.097454,-7.149067e-06,6.475322e-05,0,0,3.885669e-05,0,2254.864,-2254.868,0.8097449,-0.7680125,0,0,0,-18.43039,1.48148,-8.052171e-05
-0.003302183,0.00113223,2.308889e-16,114618.2,0,2.097461,-6.530755e-08,-8.778484e-07,0,0,0,0,2254.864,-2254.884,114619.4,-1.160649,0,0,0,-26.31194,1.48148,-11.39785
0.001481347,-0.001912922,0,114621.1,0,2.097584,-3.204081e-07,2.515685e-06,0,0,0,0,2254.864,-2255.147,114619.4,1.960936,0,0,0,22.5079,1.48148,-11.39785
-0.004738433,0.001423943,-6.290119e-05,0.3960513,8.805908e-05,2.096883,0.0001330443,8.806819e-05,0,0,5.138647e-05,0,2254.864,-2253.641,0.6325489,-1.472502,0,0,0,-6.608751,1.48148,-6.290119e-05
-0.006788221,0.0009486621,0.0002397427,-0.1744008,0.0009003358,2.095959,0.001080624,0.0008996728,0,0,0.0003359778,0,2254.864,-2251.655,-2.410908,-0.9909845,0,0,0,-4.63915,1.48148,0.0002397427
-0.001589603,-0.001228739,0.001159807,-7.679365,-0.003322054,2.096147,-0.0003671364,-0.003326834,0,0,0.0112462,0,2254.864,-2252.06,-11.66328,1.229772,0,0,0,12.77329,1.48148,0.001159807
-0.004192947,0.001106896,-7.069017e-05,-0.1212042,-0.0001100932,2.097311,8.439734e-05,-0.000110093,0,0,-0.000104839,0,2254.864,-2254.561,0.7108766,-1.135337,0,0,0,-8.578864,1.48148,-7.069017e-05
-0.003885571,0.0006891743,-3.918954e-05,-0.006833897,-0.0001587589,2.09731,3.863045e-05,-0.0001587562,0,0,-0.0001108519,0,2254.864,-2254.558,0.3940991,-0.699757,0,0,0,-10.54903,1.48148,-3.918954e-05
-0.009718833,0.0002791809,0.0008568967,1.327947,0.002417438,2.092685,0.002824873,0.002412779,0,0,0.0005321338,0,2254.864,-2244.631,-8.617151,-0.325023,0,0,0,-3.654633,1.48148,0.0008568967
-0.01652883,-0.00113482,0.001971671,-0.545374,0.003359178,2.088989,0.008315694,0.003330955,0,0,0.0007515784,0,2254.864,-2236.739,-19.82758,1.162071,0,0,0,-2.670347,1.48148,0.001971671
-0.006788221,0.0009556435,0.0002397427,-0.181552,0.0009003358,2.095959,0.001080624,0.0008996728,0,0,0.0003351227,0,2254.864,-2251.655,-2.410908,-0.9909845,0,0,0,-4.63915,1.48148,0.0002397427
0.00131731,-0.01593248,0.002276334,-1.301106,0.007159133,2.094974,-0.0004757274,0.007150169,0,0,-0.004068776,0,2254.864,-2249.568,-22.89134,16.7772,0,0,0,11.79843,1.48148,0.002276334
-0.001589603,0.0002573015,0.001159807,-9.176009,-0.003322054,2.096147,-0.0003671364,-0.003326834,0,0,0.008388232,0,2254.864,-2252.06,-11.66328,1.229772,0,0,0,12.77329,1.48148,0.001159807
-0.01930338,-0.001646138,0.002223338,-0.848573,0.00299247,2.088171,0.01234515,0.002944838,0,0,0.000758566,0,2254.864,-2235.036,-22.3584,1.767114,0,0,0,-2.361217,1.48148,0.002223338
0.00858158,0.005601875,-0.00065735,0.1788614,0.007456211,2.097692,0.01711883,0.007344496,0,0,0.001507617,0,2254.864,-2255.54,6.610464,-5.87151,0,0,0,4.491798,1.48148,-0.00065735
0.009015376,0.001356533,-0.0007669387,-2.280095,-0.003593864,2.10136,0.01620238,-0.003484858,0,0,0.002472471,0,2254.864,-2263.401,7.712513,-1.874727,0,0,0,4.978821,1.48148,-0.0007669387
0.008649727,0.005504594,-0.0006538335,-0.0599632,0.007136866,2.097843,0.01470779,0.007004331,0,0,0.001666444,0,2254.864,-2255.821,6.575101,-5.836025,0,0,0,4.443893,1.48148,-0.0006538335
0.02219397,-0.009651872,0.002639035,7.400164,0.03570205,2.085832,-0.02524673,0.03550038,0,0,0.002931234,0,2254.864,-2230.925,-26.53875,9.56833,0,0,0,6.43978,1.48148,0.002639035
0.02013799,-0.009955525,0.003917003,5.402374,0.03782746,2.08085,-0.02047153,0.03766532,0,0,0.002845532,0,2254.864,-2220.262,-39.39028,9.93514,0,0,0,6.517336,1.48148,0.003917003
0.02087501,-0.005622704,-0.002659387,3.117276,0.01127404,2.110931,-0.0230037,0.01112398,0,0,0.002949154,0,2254.864,-2284.242,26.74341,5.454664,0,0,0,5.952816,1.48148,-0.002659387
0.01343461,-0.001200432,-0.002785271,-1.248725,-0.004914889,2.111552,-0.004036303,-0.005017237,0,0,0.002749629,0,2254.864,-2285.274,28.00933,1.157917,0,0,0,5.465835,1.48148,-0.002785271
-0.01985706,-0.006843634,-0.005168831,4.678359,-0.01843779,2.122539,-0.0009636318,-0.01856416,0,0,-0.00645709,0,2254.864,-2309.16,51.97896,7.599271,0,0,0,10.33537,1.48148,-0.005168831
-0.007120156,-0.009845571,-0.004452025,5.606849,0.005425406,2.120197,0.007493841,0.005597079,0,0,-0.005382037,0,2254.864,-2304.182,44.77059,10.13178,0,0,0,10.82318,1.48148,-0.004452025
-0.02111748,-0.00757866,-0.00442046,1.025658,-0.02403198,2.120995,-0.003214518,-0.02421581,0,0,-0.006186953,0,2254.864,-2306.027,44.45317,8.565866,0,0,0,10.2686,1.48148,-0.00442046
0.0002537014,-0.008434558,-0.0005695131,-1.909116,0.01284765,2.104896,0.0105185,0.01292495,0,0,-0.006273966,0,2254.864,-2270.988,5.727156,9.042463,0,0,0,11.31086,1.48148,-0.0005695131
0.00131731,-0.01756571,0.002276334,0.3762803,0.007159134,2.094974,-0.0004757274,0.00715017,0,0,-0.004507588,0,2254.864,-2249.568,-22.89134,16.7772,0,0,0,11.79843,1.48148,0.002276334
-0.02381879,-0.004475823,-0.004201197,-2.999848,-0.01893213,2.120296,0.02123625,-0.01889845,0,0,0.0003823499,0,2254.864,-2304.639,42.24821,4.74252,0,0,0,-0.6758271,1.48148,-0.004201197
-0.01369043,-0.00486319,-0.007345133,-1.383413,-0.01949198,2.134316,0.003166736,-0.01977941,0,0,0.0002026905,0,2254.864,-2334.979,73.86435,4.819088,0,0,0,-0.3388409,1.48148,-0.007345133
-0.000816915,-0.005123804,-0.007842624,9.992647,0.00946038,2.131486,-0.02071643,0.009640553,0,0,-7.30676e-05,0,2254.864,-2328.767,78.86724,5.051031,0,0,0,-0.001862795,1.48148,-0.007842624
0.01577436,-0.009399991,0.007572968,-0.7623078,0.05001546,2.065961,-0.01012565,0.04994388,0,0,0.002943464,0,2254.864,-2188.998,-76.15551,10.88684,0,0,0,6.683256,1.48148,0.007572968
0.005556229,-0.01242056,0.01397125,-0.8868298,0.05689525,2.036275,0.03478028,0.05181506,0,0,0.003196354,0,2254.864,-2127.862,-140.4981,12.01243,0,0,0,6.926732,1.48148,0.01397125
0.02013799,-0.009368694,0.003917003,4.887971,0.03782746,2.08085,-0.02047153,0.03766532,0,0,0.003001679,0,2254.864,-2220.262,-39.39028,9.93514,0,0,0,6.517336,1.48148,0.003917003
0.00815545,0.006650676,-0.0008960133,-1.720846,-0.003849536,2.09924,0.005743762,-0.003944829,0,0,-0.002373462,0,2254.864,-2258.799,9.010517,-6.272775,0,0,0,4.248286,1.48148,-0.0008960133
0.008649727,0.00570033,-0.0006538335,-0.2472502,0.007136866,2.097843,0.01470779,0.007004331,0,0,0.001245937,0,2254.864,-2255.821,6.575101,-5.836025,0,0,0,4.443893,1.48148,-0.0006538335
0.007525947,0.004760757,8.53846e-05,-0.3525306,-0.01939674,2.094748,7.525728e-05,-0.01875996,0,0,0.0008148396,0,2254.864,-2249.509,-0.8586474,-5.282706,0,0,0,4.004769,1.48148,8.53846e-05
0.009342975,0.007975257,0.002897849,-9.26286,-0.03017456,2.084011,0.01411627,-0.03052173,0,0,-0.003251928,0,2254.864,-2226.553,-29.14144,-6.824174,0,0,0,3.761241,1.48148,0.002897849
-0.02770489,-0.0115268,0.005933451,-0.8789154,-0.05085252,2.074891,-0.008777245,-0.05060561,0,0,-0.004495336,0,2254.864,-2207.883,-59.66815,11.72426,0,0,0,9.604851,1.48148,0.005933451
-0.0295546,-0.01183508,0.0006595331,-17.52662,-0.05227514,2.107456,-0.01707611,-0.05232765,0,0,-0.002907129,0,2254.864,-2277.877,-6.632417,13.59764,0,0,0,9.848314,1.48148,0.0006595331
-0.01972956,-0.01361108,0.01145181,-8.637509,-0.05441129,2.053124,-0.009991633,-0.05388949,0,0,-7.819314e-06,0,2254.864,-2161.686,-115.1621,14.69572,0,0,0,9.36139,1.48148,0.01145181
-0.02485784,-0.01532032,-0.002510704,-1.685965,-0.03844259,2.117012,-0.009785096,-0.03873038,0,0,-0.01090423,0,2254.864,-2297.935,25.24822,10.86641,0,0,0,10.09177,1.48148,-0.002510704
-0.02111748,-0.009428768,-0.00442046,3.079416,-0.02403198,2.120995,-0.003214518,-0.02421581,0,0,-0.008094705,0,2254.864,-2306.027,44.45317,8.565866,0,0,0,10.2686,1.48148,-0.00442046
0.008776522,-0.004697898,-0.002710556,-5.147025,0.04055875,2.114207,-0.01069887,0.04094867,0,0,-0.0006204873,0,2254.864,-2291.919,27.25798,4.691741,0,0,0,0.3782964,1.48148,-0.002710556
-0.01930338,-0.002308867,0.002223338,-0.1597697,0.00299247,2.088171,0.01234515,0.002944838,0,0,0.001033417,0,2254.864,-2235.035,-22.3584,1.767114,0,0,0,-2.361217,1.48148,0.002223338
-0.01952997,-0.002378986,0.002253804,-0.1219141,0.002995455,2.088041,0.0127116,0.002945459,0,0,0.001048819,0,2254.864,-2234.763,-22.66477,1.807126,0,0,0,-2.340039,1.48148,0.002253804
-0.02345342,-0.002193053,0.002739223,-1.1999,0.002532364,2.086119,0.01900524,0.002451003,0,0,0.0007547158,0,2254.864,-2230.756,-27.54626,2.391164,0,0,0,-2.009954,1.48148,0.002739223
-0.02687942,-0.003700104,0.002348277,-0.8504084,-0.003781722,2.088425,0.02567608,-0.003872358,0,0,0.0009454503,0,2254.864,-2235.876,-23.61481,3.026435,0,0,0,-1.678902,1.48148,0.002348277
-0.02967785,-0.003406422,0.001366103,-2.975905,-0.008064758,2.093811,0.03054673,-0.008105734,0,0,0.0006650638,0,2254.864,-2247.571,-13.73785,3.718822,0,0,0,-1.347454,1.48148,0.001366103
-0.02884426,-0.004239128,-0.001083072,-2.130391,-0.01931807,2.105123,0.03274791,-0.01928713,0,0,0.0005786258,0,2254.864,-2272.157,10.89162,4.229379,0,0,0,-1.011798,1.48148,-0.001083072
-0.002805837,-0.01132005,0.01666072,-2.063284,0.04539884,2.0223,0.07203055,0.03979601,0,0,0.003124041,0,2254.864,-2100.377,-167.544,11.97758,0,0,0,7.048467,1.48148,0.01666072
-0.01230724,-0.01267154,0.01826892,-1.662536,0.005886577,2.014219,0.09902127,0.00664281,0,0,0.003704769,0,2254.864,-2082.915,-183.7164,12.91888,0,0,0,7.170202,1.48148,0.01826892
-0.02196381,-0.01142174,0.01704068,-3.908882,-0.06089124,2.019454,0.1098877,-0.05414594,0,0,0.002231557,0,2254.864,-2095.022,-171.3651,11.71565,0,0,0,7.291936,1.48148,0.01704068
-0.02977484,-0.01243716,0.01214548,-3.336673,-0.1356782,2.040874,0.09365466,-0.1279791,0,0,0.00260568,0,2254.864,-2145.325,-122.1377,12.6959,0,0,0,7.41367,1.48148,0.01214548
-0.03262733,-0.01094577,0.006072913,-5.21075,-0.1837485,2.067185,0.072021,-0.1799607,0,0,0.0008371176,0,2254.864,-2207.922,-61.07062,11.62547,0,0,0,7.501569,1.48148,0.006072913
-0.03296263,-0.01034742,0.002976445,-6.018286,-0.1956772,2.081144,0.05784526,-0.1942118,0,0,0.0002157528,0,2254.864,-2239.792,-29.93181,11.18927,0,0,0,7.535404,1.48148,0.002976445
-0.02802945,-0.01168822,-0.008601654,-5.316895,-0.1794604,2.135974,-0.01019876,-0.1855802,0,0,0.0005660261,0,2254.864,-2357.327,86.50022,11.90218,0,0,0,7.657137,1.48148,-0.008601654
-0.01841086,-0.01107037,-0.01735083,-3.264189,-0.1267345,2.176812,-0.06563837,-0.1350993,0,0,-1.192713e-05,0,2254.864,-2442.291,174.484,11.41515,0,0,0,7.778871,1.48148,-0.01735083
-0.006051815,-0.01159446,-0.02221215,1.332303,-0.05437382,2.198657,-0.1041769,-0.05917961,0,0,-0.0005344006,0,2254.864,-2486.543,223.3705,11.68159,0,0,0,7.900604,1.48148,-0.02221215
0.01783502,0.004685334,-0.002298383,1.505239,0.03364998,2.102646,-0.08212828,0.03389902,0,0,-0.0007239936,0,2254.864,-2270.593,23.11307,-4.80466,0,0,0,3.152392,1.48148,-0.002298383
0.01841884,0.005018156,0.0005099378,0.1553837,0.06902183,2.090066,-0.05674751,0.07280839,0,0,-0.0006754782,0,2254.864,-2244.078,-5.128052,-5.127503,0,0,0,3.274158,1.48148,0.0005099378
0.01680156,0.004280705,-0.002949947,5.384817,-0.02417136,2.104552,-0.08088872,-0.02731685,0,0,-0.0009302717,0,2254.864,-2273.436,29.66534,-4.386029,0,0,0,3.030631,1.48148,-0.002949947
0.03794511,-0.01300649,-0.002722965,0.7433056,0.2007505,2.105581,0.01506482,0.20308,0,0,-0.0008719627,0,2254.864,-2293.475,27.38277,13.23538,0,0,0,8.387533,1.48148,-0.002722965
0.03891352,-0.01320152,0.003579794,-0.2760846,0.1988156,2.076977,0.04589909,0.1972337,0,0,-0.0005491146,0,2254.864,-2230.886,-35.99924,13.65605,0,0,0,8.453758,1.48148,0.003579794
0.03828426,-0.01343915,0.008158786,-1.435013,0.1810448,2.057107,0.06382069,0.1768849,0,0,-0.0003687207,0,2254.864,-2185.814,-82.04664,14.00378,0,0,0,8.509266,1.48148,0.008158786
0.03209604,-0.01322811,0.01552518,-3.466697,0.1122055,2.026005,0.08567125,0.1065857,0,0,-0.00104462,0,2254.864,-2112.47,-156.1248,13.55278,0,0,0,8.630998,1.48148,0.01552518
0.03086648,-0.01262323,-0.01293008,0.7812746,0.1571899,2.15471,-0.04761433,0.1647992,0,0,-0.0002286151,0,2254.864,-2395.851,130.0279,13.43566,0,0,0,8.265802,1.48148,-0.01293008
0.02010478,-0.01238677,-0.01993037,-0.3480362,0.09332655,2.18887,-0.09215765,0.1007289,0,0,-0.0008951113,0,2254.864,-2466.214,200.4244,12.6199,0,0,0,8.14407,1.48148,-0.01993037
0.00717427,-0.01111307,-0.02313437,-1.59289,0.01631462,2.204151,-0.1121107,0.01853351,0,0,-0.0002380177,0,2254.864,-2497.841,232.6446,12.01422,0,0,0,8.022337,1.48148,-0.02313437
0.01798895,0.005118608,0.002898991,-0.9870425,0.07038905,2.080226,-0.03195364,0.07388044,0,0,-0.0004686368,0,2254.864,-2221.284,-29.15292,-5.332176,0,0,0,3.350134,1.48148,0.002898991
0.02269606,-0.01327043,0.01882449,-3.213795,0.03721781,2.012877,0.08156566,0.03463445,0,0,-0.001403833,0,2254.864,-2079.702,-189.3034,13.57282,0,0,0,8.752729,1.48148,0.01882449
0.012378,-0.01319214,0.01868332,-1.893766,-0.01664983,2.014017,0.05922211,-0.01492734,0,0,-0.001796827,0,2254.864,-2080.85,-187.8838,13.48789,0,0,0,8.874461,1.48148,0.01868332
0.002831327,-0.01304258,0.01681357,0.7523598,-0.03688666,2.022224,0.02982157,-0.03375712,0,0,-0.002145562,0,2254.864,-2097.724,-169.0812,13.53747,0,0,0,8.996193,1.48148,0.01681357
-0.005468939,-0.01355596,0.01454515,2.117995,-0.03478717,2.033191,0.00386159,-0.03332221,0,0,-0.002513735,0,2254.864,-2119.918,-146.2694,13.90233,0,0,0,9.117925,1.48148,0.01454515
0.01703312,0.005179152,0.004098438,-2.005711,0.05885967,2.075523,-0.02082428,0.06174171,0,0,-0.0003369508,0,2254.864,-2210.063,-41.21484,-5.396419,0,0,0,3.395927,1.48148,0.004098438
0.01387381,0.005201434,0.005326086,-4.353572,0.01571326,2.071758,0.007363991,0.01555855,0,0,-0.0001824144,0,2254.864,-2199.836,-53.56035,-5.433833,0,0,0,3.517697,1.48148,0.005326086
0.01084834,0.004848058,0.004852671,-11.92305,-0.01828022,2.077546,0.01620673,-0.01920091,0,0,0.000192434,0,2254.864,-2212.454,-48.79959,-3.771021,0,0,0,3.639469,1.48148,0.004852671
0.009342974,0.001412715,0.002897849,-2.483051,-0.03017456,2.084011,0.01411627,-0.03052173,0,0,0.002411498,0,2254.864,-2226.553,-29.14144,-6.824174,0,0,0,3.761241,1.48148,0.002897849
-0.01287693,-0.01456031,0.01291399,15.52383,-0.03153139,2.035477,-0.009549061,-0.03133295,0,0,-0.003319654,0,2254.864,-2124.198,-129.866,14.66072,0,0,0,9.239658,1.48148,0.01291399
-0.01972956,-0.01581311,0.01145181,-5.678001,-0.05441129,2.053124,-0.009991633,-0.05388949,0,0,-0.009355961,0,2254.864,-2161.686,-115.1621,14.69572,0,0,0,9.36139,1.48148,0.01145181
0.006780762,-0.003768872,0.00554196,0.7348137,0.03781052,2.072255,0.0261994,0.03690955,0,0,-0.001318287,0,2254.864,-2202.061,-55.73123,3.875888,0,0,0,0.7583937,1.48148,0.00554196
0.001260261,-0.003554126,0.007259465,-6.090933,0.001510439,2.067229,0.04441456,0.0008778876,0,0,-0.001637496,0,2254.864,-2191.32,-73.00286,3.738456,0,0,0,0.9483689,1.48148,0.007259465
-0.003814843,-0.002400677,0.004750715,1.216014,-0.05143219,2.074476,0.04682084,-0.05001385,0,0,-0.001444969,0,2254.864,-2207.961,-47.77428,2.706349,0,0,0,1.138318,1.48148,0.004750715
-0.004674781,-0.001304122,-0.002729604,-22.23367,-0.1126859,2.117274,0.01967728,-0.1140588,0,0,-0.00188084,0,2254.864,-2305.033,27.44952,2.141707,0,0,0,1.328243,1.48148,-0.002729604
0.003329745,-0.001477308,-0.01248845,6.858288,-0.1046564,2.149054,-0.03737301,-0.1110373,0,0,-0.001166585,0,2254.864,-2374.5,125.5868,1.722731,0,0,0,1.518152,1.48148,-0.01248845
0.008776522,-0.004178847,-0.002710556,-5.611671,0.04055875,2.114207,-0.01069887,0.04094867,0,0,-0.0006293721,0,2254.864,-2291.919,27.25798,4.691741,0,0,0,0.3782964,1.48148,-0.002710556
0.00978903,-0.004939152,0.001482323,2.960769,0.04933992,2.090772,0.00679888,0.04927588,0,0,-0.0008847584,0,2254.864,-2241.858,-14.90658,4.675411,0,0,0,0.5683534,1.48148,0.001482323
0.003329745,-0.002287132,-0.01248845,8.968173,-0.1046564,2.149054,-0.03737301,-0.1110373,0,0,-0.004009933,0,2254.864,-2374.5,125.5868,1.722731,0,0,0,1.518152,1.48148,-0.01248845
0.009560558,7.18959e-05,-0.01575466,-3.380731,-0.04441032,2.169907,-0.05799441,-0.05120467,0,0,0.0005658637,0,2254.864,-2415.417,158.4325,0.3732904,0,0,0,1.612895,1.48148,-0.01575466
0.01684163,-0.001032805,-0.01755373,0.3114485,-0.03128091,2.175668,-0.09704559,-0.04149013,0,0,-0.002512156,0,2254.864,-2431.959,176.5244,1.028154,0,0,0,1.707638,1.48148,-0.01755373
0.02460273,-5.263808e-05,-0.01869095,-1.475717,-0.01452666,2.180088,-0.1225884,-0.02216266,0,0,-0.000805966,0,2254.864,-2443.531,187.9605,-0.04998774,0,0,0,1.802375,1.48148,-0.01869095
0.0324136,-0.0001761576,-0.01863298,-1.833203,0.02094329,2.178932,-0.1390661,0.0235209,0,0,-0.001826595,0,2254.864,-2441.848,187.3776,0.1745145,0,0,0,1.89711,1.48148,-0.01863298
-0.003814843,-0.003484369,0.004750715,2.556481,-0.05143218,2.074476,0.04682084,-0.05001385,0,0,-0.00084886,0,2254.864,-2207.961,-47.77428,2.706349,0,0,0,1.138318,1.48148,0.004750715
-0.005299154,-0.003612499,0.002068961,4.88381,-0.07087212,2.085753,0.03930902,-0.06938387,0,0,-0.002435066,0,2254.864,-2232.663,-20.80595,4.975879,0,0,0,1.23328,1.48148,0.002068961
-0.00514449,-0.004249255,0.0009321143,-0.03472871,-0.08064271,2.093254,0.03465364,-0.07984332,0,0,-0.002244701,0,2254.864,-2249.877,-9.373555,4.32617,0,0,0,1.25563,1.48148,0.0009321143
-0.004674781,-0.006185478,-0.002729604,-15.74014,-0.1126859,2.117274,0.01967728,-0.1140588,0,0,-0.0016148,0,2254.864,-2305.034,27.44952,2.141707,0,0,0,1.328243,1.48148,-0.002729604
0.03983731,0.000642301,-0.01622659,-2.876605,0.07343815,2.167399,-0.1227207,0.08326943,0,0,-0.001133647,0,2254.864,-2417.901,163.1783,-0.6511415,0,0,0,1.991819,1.48148,-0.01622659
0.04589688,0.0006099911,-0.01115835,0.7954919,0.1320789,2.140744,-0.08669674,0.1409322,0,0,-0.001508626,0,2254.864,-2363.763,112.2109,-0.642812,0,0,0,2.086533,1.48148,-0.01115835
0.0495072,0.001389912,-0.003939224,1.579081,0.1718531,2.105297,-0.03358062,0.1761445,0,0,-0.001416749,0,2254.864,-2289.615,39.61375,-1.270843,0,0,0,2.18125,1.48148,-0.003939224
0.04990063,0.001366826,0.004244303,4.499421,0.1830211,2.065497,0.02451412,0.179476,0,0,-0.001409687,0,2254.864,-2204.165,-42.68169,-1.439293,0,0,0,2.275968,1.48148,0.004244303
0.04675732,0.002093,0.01180561,0.4654289,0.1461105,2.03303,0.0801619,0.1360893,0,0,-0.001379136,0,2254.864,-2131.542,-118.7199,-1.953622,0,0,0,2.370318,1.48148,0.01180561
0.04034227,0.002277985,0.01709559,-5.671359,0.07066284,2.012978,0.1069226,0.0640102,0,0,-0.001411156,0,2254.864,-2083.181,-171.9172,-2.373211,0,0,0,2.46467,1.48148,0.01709559
0.03117633,0.002726499,0.01832953,-9.422343,-0.03737312,2.009942,0.1063204,-0.03128926,0,0,-0.001339179,0,2254.864,-2074.246,-184.326,-2.742706,0,0,0,2.565445,1.48148,0.01832953
0.02430132,0.002988441,0.01474732,-3.701069,-0.103004,2.023767,0.07282416,-0.0940396,0,0,-0.001430904,0,2254.864,-2106.309,-148.3025,-3.120728,0,0,0,2.653382,1.48148,0.01474732
0.03170155,0.002709943,0.01855219,-9.916424,-0.03232766,2.009144,0.1086522,-0.02657321,0,0,-0.001328975,0,2254.864,-2072.362,-186.5651,-2.714625,0,0,0,2.559025,1.48148,0.01855219
0.01704277,0.00370647,0.003753712,-1.312325,-0.118852,2.073695,-0.02338749,-0.1184991,0,0,-0.001135827,0,2254.864,-2212.589,-37.7482,-3.825622,0,0,0,2.841989,1.48148,0.003753712
