%"phi","phi_dot","elevations","pressure","dphi_dn","fluid_vel_x","fluid_vel_y","fluid_vel_z","nodes_vel_x","nodes_vel_y","nodes_vel_z","break_wave_press","comp_1","comp_2","comp_3","comp_4","iges_normals_x","iges_normals_y","iges_normals_z","Points:0","Points:1","Points:2"
0.0214206,-1.516572e-05,-0.0121886,0.01041078,-0.03221124,2.15305,-0.02776654,-0.03484571,0,0,0.002645913,0,2254.864,-2376.872,122.5714,0.07981427,0,0,0,5.537765,0.98384,-0.0121886
0.006754481,0.001827251,-0.007644468,-2.652368,-0.02798161,2.132902,0.02191286,-0.02736472,0,0,0.002320371,0,2254.864,-2332.056,76.87453,-1.843394,0,0,0,5.222284,0.98384,-0.007644468
0.0269239,0.004825269,0.006184762,-1.151483,-0.002554001,2.066281,-0.03160466,-0.002149996,0,0,-0.0006521834,0,2254.864,-2188.827,-62.19539,-4.958,0,0,0,3.273932,0.98384,0.006184762
0.03446997,0.004218629,0.006098408,-1.215329,0.0009972356,2.0668,-0.040801,0.001168955,0,0,-0.0002228605,0,2254.864,-2190.377,-61.327,-4.301149,0,0,0,3.030334,0.98384,0.006098408
-0.004828309,-0.0136995,-0.01368456,10.10646,0.04071895,2.161602,-0.02899484,0.04454954,0,0,-0.0007963045,0,2254.864,-2396.387,137.6151,12.54257,0,0,0,7.44525,0.98384,-0.01368456
0.007532605,-0.01297723,-0.01010981,-7.844679,0.04538111,2.153207,-0.009913785,0.04779166,0,0,-0.0002910207,0,2254.864,-2377.382,101.6666,14.2652,0,0,0,7.657812,0.98384,-0.01010981
0.01554127,-0.01297858,0.01003837,-0.564964,0.02648742,2.056246,0.01020643,0.02578396,0,0,-0.002500271,0,2254.864,-2167.538,-100.9482,13.65815,0,0,0,8.634157,0.98384,0.01003837
0.004069188,-0.01354714,0.01120065,-0.1570717,-0.006159924,2.050994,0.002293553,-0.005972324,0,0,-0.002558319,0,2254.864,-2156.206,-112.6364,13.70274,0,0,0,8.878102,0.98384,0.01120065
0.02284314,-0.0145055,0.005388334,1.808678,0.04113553,2.077727,0.008961527,0.0410975,0,0,-0.00157508,0,2254.864,-2213.629,-54.18633,14.55279,0,0,0,8.390162,0.98384,0.005388334
0.02426911,-0.01533486,-0.0005546348,4.536077,0.04476245,2.104548,0.0136391,0.04499482,0,0,-0.001105899,0,2254.864,-2271.382,5.577536,14.13902,0,0,0,8.146111,0.98384,-0.0005546348
0.01868283,-0.0145021,-0.005961223,9.891668,0.04355011,2.126937,0.009994505,0.04307947,0,0,-0.001094049,0,2254.864,-2319.186,59.94744,13.70609,0,0,0,7.901999,0.98384,-0.005961223
-0.006872543,-0.01210246,0.00922319,1.69381,-0.02600365,2.058765,-0.01121239,-0.02556863,0,0,-0.003660216,0,2254.864,-2172.894,-92.75053,12.16771,0,0,0,9.122005,0.98384,0.00922319
-0.01451551,-0.008478156,0.006977786,0.5235103,-0.03603374,2.067984,-0.02690923,-0.03564463,0,0,-0.004060994,0,2254.864,-2192.706,-70.17023,10.85313,0,0,0,9.310292,0.98384,0.006977786
0.004069187,-0.01376074,0.01120065,0.1819907,-0.006159924,2.050994,0.002293553,-0.005972325,0,0,-0.001805927,0,2254.864,-2156.206,-112.6364,13.70274,0,0,0,8.878102,0.98384,0.01120065
-0.02931179,-0.00165497,0.005216726,0.4250837,0.009963075,2.073317,0.02523022,0.009606198,0,0,0.000801863,0,2254.864,-2203.648,-52.4606,1.785862,0,0,0,-2.342609,0.98384,0.005216726
-0.0167744,-0.01192784,-0.01479331,-4.242467,-0.01687543,2.17127,-0.06828887,-0.01635748,0,0,0.0004407918,0,2254.864,-2419.27,148.765,12.62666,0,0,0,7.291924,0.98384,-0.01479331
-0.007131172,-0.01369985,-0.01439714,12.29339,0.03577344,2.163724,-0.03424434,0.03942848,0,0,-0.0008335283,0,2254.864,-2401.278,144.781,12.19909,0,0,0,7.41366,0.98384,-0.01439714
-0.02513407,-0.009360763,-0.01170519,-0.3668873,-0.07728306,2.152724,-0.06791043,-0.08047276,0,0,-0.0001660478,0,2254.864,-2381.105,117.7101,9.641896,0,0,0,7.170188,0.98384,-0.01170519
-0.03098396,-0.01091342,-0.005265423,1.090785,-0.139201,2.119703,-0.04429759,-0.1411528,0,0,0.003190856,0,2254.864,-2315.558,52.95031,10.60839,0,0,0,7.048452,0.98384,-0.005265423
-0.03307967,-0.007152496,0.004597038,-8.190892,-0.2032983,2.071408,0.005851415,-0.1970925,0,0,-0.0001623172,0,2254.864,-2222.441,-46.22887,9.369828,0,0,0,6.926717,0.98384,0.004597038
0.02292272,-0.008740294,0.03757445,-6.049355,0.1105926,1.908788,0.1920088,0.08655569,0,0,0.00607089,0,2254.864,-1886.697,-377.8573,8.975156,0,0,0,6.43975,0.98384,0.03757445
0.01001137,-0.008993724,0.03916709,-7.909348,-0.009030881,1.901634,0.2081341,-0.01081482,0,0,0.006023292,0,2254.864,-1871.955,-393.8733,9.180961,0,0,0,6.507024,0.98384,0.03916709
-0.02988099,-0.01019709,0.01562059,-11.36538,-0.2075299,2.021819,0.0376543,-0.198435,0,0,0.004010258,0,2254.864,-2116.953,-157.0843,11.50384,0,0,0,6.804975,0.98384,0.01562059
